org_name,count,status,routed_to
"Union, AFCME, Local 685",1,already_routed,org_names_partial.csv
"Union, Butchers' Union Local 120, Oakland",1,in_crosswalk,
"Union, Local",1,already_routed,org_names_partial.csv
"Union, Local 11",1,already_routed,org_names_partial.csv
"Union, Local 5",1,already_routed,org_names_partial.csv
"Union, Merced Union High, Moreno Valley, Murrieta Valley, Newhall, Norris, Nuview Union, Oak Grove, Palmdale, Palo",1,already_routed,conjoined_text_mapping_to_orgs.csv
"Union, Western States Council",1,in_crosswalk,
UnionBanCal,1,in_crosswalk,
Unionamerica Insurance Company Limited,1,in_crosswalk,
"Unique Care Hospice Services, Inc",1,in_crosswalk,
"Unique Perspective, Career and Life Planning",1,already_routed,org_names_partial.csv
UnisdosUS,1,in_crosswalk,
Unison Health Connection,1,in_crosswalk,
Unisource,1,in_crosswalk,
Unisys Corporation,1,in_crosswalk,
Unit 126,1,already_routed,org_names_partial.csv
Unit-Here,1,in_crosswalk,
Unitarian Society of Santa Barbara,1,in_crosswalk,
"Unitarian Society of Santa Barbara, Social Justice Committee",1,in_crosswalk,
Unitarian Universalist,1,in_crosswalk,
Unitarian Universalist Animal Ministry,1,in_crosswalk,
Unitarian Universalist Church of Berkeley,1,in_crosswalk,
Unitarian Universalist Church of Palo Alto Green Sanctuary Committee,1,in_crosswalk,
"Unitarian Universalist Church of Palo Alto, Green Sanctuary",1,in_crosswalk,
"Unitarian Universalist Church of Palo Alto, Green Sanctuary Committee",1,in_crosswalk,
Unitarian Universalist Church of the Desert,1,in_crosswalk,
Unitarian Universalist Church of the Monterey Peninsula,1,in_crosswalk,
"Unitarian Universalist Church of the Monterey Peninsula, Social Justice/Faith in Action",1,in_crosswalk,
Unitarian Universalist Church of the Verdugo Hills,1,in_crosswalk,
Unitarian Universalist Community Church of Santa Monica,1,in_crosswalk,
Unitarian Universalist Fellowship of San Luis Obispo County,1,in_crosswalk,
Unitarian Universalist Fellowship of Sunnyvale,1,in_crosswalk,
Unitarian Universalist Justice Ministry of California (formerly Unitarian Universalist Legislative Ministry of California),1,in_crosswalk,
Unitarian Universalist Legislative Ministry Action Network California,1,in_crosswalk,
Unitarian Universalist Legislative Ministry CA Action Network,1,in_crosswalk,
Unitarian Universalist Legislative Ministry California Action Network,1,in_crosswalk,
Unitarian Universalist Project Freedom of Religion. -- 4/5/99 Page,1,already_routed,org_names_invalid.csv
Unitarian Universalist Refugee and Immigrant Services and Education,1,in_crosswalk,
Unitarian Universalist Service Committee (Pasadena),1,in_crosswalk,
"Unitarian Universalist Service Committee at Neighborhood Church, Pasadena",1,in_crosswalk,
Unitarian Universalist Society of Hayward,1,in_crosswalk,
Unitarian Universalists of Petaluma,1,in_crosswalk,
Unitarian Universalistt Legislative Ministry,1,in_crosswalk,
Unitarian Universatist Church of Palo Alto,1,in_crosswalk,
Unitary Tax Campaign,1,in_crosswalk,
Unite America,1,in_crosswalk,
Unite For Reproductive and Gender Equity (URGE),1,in_crosswalk,
Unite HERE Local 2,1,in_crosswalk,
Unite Here HERE Local 11,1,in_crosswalk,
Unite Here International,1,in_crosswalk,
"Unite Here International Union, Afl-Cio",1,in_crosswalk,
Unite Here Local 2,1,in_crosswalk,
Unite Here Local 2850,1,in_crosswalk,
Unite Here Local 49,1,in_crosswalk,
Unite Here! Local 30 San Diego,1,in_crosswalk,
Unite LA,1,in_crosswalk,
Unite North Metro Denver,1,in_crosswalk,
Unite States Lifesaving Association,1,in_crosswalk,
"Unite Us, a software company that operates in the social care space",1,in_crosswalk,
Unite Way Bay Area,1,in_crosswalk,
Unite here,1,in_crosswalk,
"Unite-HERE International Union, AFL-CIO",1,in_crosswalk,
"Unite-La, Inc",1,in_crosswalk,
Unite-here,1,in_crosswalk,
"Unite-here International Union, AFL-CIO",1,in_crosswalk,
UniteHere! Local 30,1,in_crosswalk,
United Action Against Nuclear Iran,1,in_crosswalk,
United Administrators Southern California,1,in_crosswalk,
United Administrators of Oakland Schools,1,in_crosswalk,
United Advocates for Children and Families (UACF),1,in_crosswalk,
United Advocates for Children and Families Action Alliance,1,in_crosswalk,
United Advocates for Children and Families of California,1,in_crosswalk,
United Advocates for Children and Youth,1,in_crosswalk,
United Aerial Firefighters Association,1,in_crosswalk,
United African Asian Abilities Club,1,in_crosswalk,
United African-Asian Abilities Club (One individual),1,already_routed,conjoined_text_mapping_to_orgs.csv
United Against Crime - Santa Barbara County,1,in_crosswalk,
United Against Police Terror,1,already_routed,org_names_partial.csv
United Airlines Pilots Master Executive Council,1,in_crosswalk,
United Alliance,1,in_crosswalk,
United Amercan Energy Corp,1,in_crosswalk,
United American Energy Corp,1,in_crosswalk,
United American Energy Operations Corp,1,in_crosswalk,
United American Indian Involvement Inc,1,in_crosswalk,
United Angers Marine Resource and Conservation Program,1,in_crosswalk,
United Anglers of California and its 76 Local Constituent,1,already_routed,conjoined_text_mapping_to_orgs.csv
United Anglers of California and its 76 local constituent groups,1,already_routed,conjoined_text_mapping_to_orgs.csv
United Animal Nations (UAN),1,in_crosswalk,
United Animal Nations Numerous Individuals,1,already_routed,conjoined_text_mapping_to_orgs.csv
"United Animal Nations, Sacramento",1,in_crosswalk,
United Animal nations,1,in_crosswalk,
United Assn of Journeymen & Apprentices of the Plumbing & Pipe Fitting Industry of the US & Canada,1,in_crosswalk,
"United Assn of Journeymen & Apprentices of the Plumbing & Pipe Fitting Industry, Local Union 38, 114, 460 & 484",1,already_routed,conjoined_text_mapping_to_orgs.csv
United Association (Plumbers and Pipefitters),1,in_crosswalk,
"United Association Landscape/Irrigation Union, Local 345",1,in_crosswalk,
United Association Local 250 of Los Angeles,1,in_crosswalk,
United Association Local 364,1,in_crosswalk,
United Association Local 761,1,in_crosswalk,
United Association Local 78,1,in_crosswalk,
United Association Local Union 114,1,in_crosswalk,
United Association Local Union 159,1,in_crosswalk,
United Association Local Union 228 Plumbers - Pipefitters,1,in_crosswalk,
United Association Local Union 761,1,in_crosswalk,
United Association Plumber's Local Union 78,1,in_crosswalk,
United Association of California Care Providers,1,in_crosswalk,
United Association of Journeyman and Apprentices of the Plumbing and Pipefitting Industry of the United States and Canada Locals,1,in_crosswalk,
United Association of Journeymen & Apprentices of the Plumbing & Pipe Industry,1,in_crosswalk,
United Association of Journeymen & Apprentices of the Plumbing and Pipe Fitting Industry of the United,1,in_crosswalk,
United Association of Journeymen and Apprentices of the Plumbing and Pipe Fitting Industry,1,in_crosswalk,
United Association of Journeymen and Apprentices of the Plumbing and Pipe Fitting Industry of the United States and Canada (2) Individuals,1,in_crosswalk,
"United Association of Journeymen and Apprentices of the Plumbing and Pipe Fitting Industry of the United States, Canada (UA)",1,in_crosswalk,
United Association of Journeymen and Apprentices of the Plumbing and Pipefitting Industry of the United States and Canada,1,in_crosswalk,
United Association of Physicians and Dentists,1,in_crosswalk,
United Association of Plumbers & Pipefitters Local 230,1,in_crosswalk,
United Association of Plumbers and Pipefitters Local 230,1,in_crosswalk,
United Association of Plumbers and Pipefitters Local 246,1,in_crosswalk,
United Association of Plumbers and Pipefitters Local 38,1,in_crosswalk,
United Association of Plumbers and Steamfitters Local 494,1,in_crosswalk,
United Association of Plumbers and Steamfitters Local Union 230,1,in_crosswalk,
United Association of Plumbers and Steamfitters Local Union 484,1,in_crosswalk,
"United Association of Plumbers and Steamfitters, Local 230",1,in_crosswalk,
"United Association of Plumbers, Pipe Fitters and Sprinkler Fitters of the U.S. Sprinkler Fitters and Apprentices",1,in_crosswalk,
"United Association of Plumbers, Pipefitters, and Sprinkler Fitters, Local",1,in_crosswalk,
United Association of Plumbing & Steamfitters Local 230,1,in_crosswalk,
"United Association of Union of Plumbers, Fitters, Welders, and Service Techs",1,in_crosswalk,
United Auburn Indians Community of the Auburn Rancheria,1,in_crosswalk,
United Auburn Tribe Community,1,in_crosswalk,
United Auto Body,1,in_crosswalk,
United Auto Workers (UAW) 2865,1,in_crosswalk,
United Auto Workers (UAW) Local 4123,1,in_crosswalk,
United Auto Workers - Local 5810,1,in_crosswalk,
United Auto Workers Local 5810 (Berkeley),1,in_crosswalk,
United Auto Workers Locals 2865 and 4123,1,in_crosswalk,
"United Auto Workers Locals 2865, 4123, 5810, and Region 6",1,in_crosswalk,
"United Auto Workers Region 5, Community Action Program",1,in_crosswalk,
"United Auto Workers, AFL-CIO",1,in_crosswalk,
"United Auto Workers, Region Six, Retired Service Center",1,in_crosswalk,
"United Auto Workers, Western States Council",1,in_crosswalk,
"United Auto Workers, region 5",1,in_crosswalk,
"United Automobile Workers (UAW), Region 5",1,in_crosswalk,
"United Automobile Workers, Local 2864",1,in_crosswalk,
"United Automobile Workers, Region 6",1,in_crosswalk,
"United Automobile Workers, Western States",1,in_crosswalk,
"United Automobile, Aerospace and Agricultural Implement Workers",1,in_crosswalk,
"United Automobile, Aerospace, & Agricultural Implement Workers of America",1,in_crosswalk,
"United Automobile, Aerospace, and Agricultural Implement Workers of America",1,in_crosswalk,
"United Automobile, Aerospace, and Agricultural Implement Workers of America (UAW), Local 2685",1,in_crosswalk,
United Autoworkers (UAW) Region 6,1,in_crosswalk,
United Autoworkers Local 4811,1,in_crosswalk,
"United Autoworkers, Local 2865 and Local 4123",1,in_crosswalk,
United Black Student Unions of California,1,in_crosswalk,
United Blood Services,1,in_crosswalk,
United Brands Company,1,in_crosswalk,
United Brotherhood Carpenters and Joiners of America- Local Union No. 152,1,in_crosswalk,
"United Brotherhood of Carpenters & Joiners of America, Local 713",1,in_crosswalk,
"United Brotherhood of Carpenters and Joiner of America, Carpenters Local Union 805",1,in_crosswalk,
United Brotherhood of Carpenters and Joiners of America - Local Union NO,1,in_crosswalk,
"United Brotherhood of Carpenters and Joiners of America, Carpenters Local 713, Alameda County",1,in_crosswalk,
"United Brotherhood of Carpenters and Joiners of America, Local",1,in_crosswalk,
United California Coalition of United Cerebral Palsy Associations,1,in_crosswalk,
United California Conference of Machinists,1,in_crosswalk,
United Californians For Tax Reform,1,in_crosswalk,
"United Cambodian Community, Inc, Long Beach",1,in_crosswalk,
United Cannabis Association,1,in_crosswalk,
United Cannabis Business Alliance,1,in_crosswalk,
United Cannabis Business Alliance (UCBA) Trade Association,1,in_crosswalk,
United Cannabis Business Association (UCBA),1,in_crosswalk,
"United Cannabis Business Association (UCBA) has an ""oppose"" position on this bill. UCBA",1,already_routed,narrative_text_mapping_to_orgs.csv
United Cannabis Business Association and six other cannabis business organizations,1,already_routed,conjoined_text_mapping_to_orgs.csv
United Cannabis Business Association and the United Food and Commercial Workers,1,already_routed,conjoined_text_mapping_to_orgs.csv
"United Cannabis Business Association, Long Beach Collective Association, and Coachella Valley Cannabis Alliance collectively",1,already_routed,conjoined_text_mapping_to_orgs.csv
"United Cerebral Palsey Association of California, Inc",1,in_crosswalk,
United Cerebral Palsey LA/Ventura/Santa Barb,1,in_crosswalk,
United Cerebral Palsy - California Coalition,1,in_crosswalk,
"United Cerebral Palsy - California, W. Haywood Burns Institute",1,in_crosswalk,
United Cerebral Palsy Assn,1,already_routed,org_names_partial.csv
"United Cerebral Palsy Assn of California, Inc",1,in_crosswalk,
United Cerebral Palsy Assn of San Francisco,1,in_crosswalk,
United Cerebral Palsy Association (California Coalition),1,in_crosswalk,
United Cerebral Palsy Association (UCPA),1,in_crosswalk,
United Cerebral Palsy Association of San Diego Co,1,in_crosswalk,
United Cerebral Palsy Association of Santa Clara/San Mateo Counties,1,in_crosswalk,
"United Cerebral Palsy Association, California",1,in_crosswalk,
"United Cerebral Palsy Association, Riverside & San",1,in_crosswalk,
United Cerebral Palsy CA Collaboration,1,in_crosswalk,
United Cerebral Palsy Collaboration of California,1,in_crosswalk,
United Cerebral Palsy of Los Angeles County,1,in_crosswalk,
"United Cerebral Palsy of Los Angeles, Ventura & Santa",1,in_crosswalk,
"United Cerebral Palsy of Los Angeles, Ventura & Santa Barbara",1,in_crosswalk,
"United Cerebral Palsy of Los Angeles, Ventura & Santa Barbara: Counties",1,in_crosswalk,
United Cerebral Palsy of Ventura County,1,in_crosswalk,
United Cerebral Palsy-LA/Ventura/Santa Barbara,1,in_crosswalk,
United Cerebral Palsy-Los Angeles/Ventura/Santa Barbara,1,in_crosswalk,
United Cerebral Palsy/Spastic Children's Foundation,1,in_crosswalk,
"United Cerebral of Los Angeles, Ventura & Santa Barbara Counties",1,in_crosswalk,
United Cerebral palsy of Los Angeles,1,in_crosswalk,
United Chamber Advocacy Network of California (UCAN),1,in_crosswalk,
United Chamber of Advocacy Network,1,in_crosswalk,
"United Chamber of Commerce, San Fernando Valley & Region",1,in_crosswalk,
United Chambers,1,in_crosswalk,
United Chambers of Commerce - San Fernando Valley,1,in_crosswalk,
United Chambers of Commerce - San Fernando Valley & Region,1,in_crosswalk,
United Chambers of Commerce of the,1,in_crosswalk,
United Chambers of Commerce of the San,1,in_crosswalk,
United Chambers of Commerce of the San Fernando,1,in_crosswalk,
United Chambers of Commerce on the San Fernando Valley,1,in_crosswalk,
"United Chambers of Commerce, San Fernando Valley & Regions",1,in_crosswalk,
United Chambers of Commerce: San Fernando Valley & Region,1,in_crosswalk,
United Christian Church of Hacienda,1,in_crosswalk,
"United Christians Baptist Church, Los Angeles",1,in_crosswalk,
United Church of Christ (Northern California Conference) Diocese of San Bernardino,1,already_routed,conjoined_text_mapping_to_orgs.csv
United Church of Christ National Justice and Witness Ministries,1,in_crosswalk,
"United Church of Christ, First Congregational Long Beach, First Congregational San Francisco, Fremont",1,in_crosswalk,
"United Church of Christ, Northern California Nevada Conference",1,in_crosswalk,
"United Church of Christ, Petaluma",1,in_crosswalk,
"United Church of Christ, San Francisco",1,in_crosswalk,
"United Church of Christ: First Congregational Long Beach, First Congregational San Francisco, Fremont Congregational, Pioneer Congregational Sacramento",1,in_crosswalk,
United Coalition East Prevention Project (UCEPP),1,in_crosswalk,
United Coalition of United Cerebral Palsy Associations,1,in_crosswalk,
United Coalition to Protect Panhe,1,in_crosswalk,
United Communities for Equitable Health Policies,1,in_crosswalk,
United Community Food Pantry,1,in_crosswalk,
"United Congregational Christian Church, Lodi",1,in_crosswalk,
United Contactors,1,in_crosswalk,
United Contractors (UC),1,in_crosswalk,
United Contractors are,1,already_routed,narrative_text_mapping_to_orgs.csv
"United Council of Human Services, Mother Brown's Dining Room",1,in_crosswalk,
"United Defense Industries, Inc",1,in_crosswalk,
United Democratic Club,1,in_crosswalk,
United Democratic Club of Monterey Park,1,in_crosswalk,
United Democrats of Vallejo/Benicia/American Canyon,1,in_crosswalk,
United Development Group,1,in_crosswalk,
United Distillers & Vintners North America,1,in_crosswalk,
United Domestic Providers of American/AFSCME,1,in_crosswalk,
United Domestic Workers (UDW/AFSCME),1,in_crosswalk,
United Domestic Workers - AFSCME Local 3930,1,in_crosswalk,
United Domestic Workers AFSCME Local 3930,1,in_crosswalk,
"United Domestic Workers Of America, AFSCME, Local 3930",1,in_crosswalk,
United Domestic Workers UDW/AFSCME Local 3930,1,in_crosswalk,
United Domestic Workers and the American Federation of State,1,in_crosswalk,
United Domestic Workers of America (UDW) AFSCME Local 3930,1,in_crosswalk,
"United Domestic Workers of America (UDW), AFSCME Local 3930",1,in_crosswalk,
United Domestic Workers of America (UDW/AFSCME),1,in_crosswalk,
United Domestic Workers of America (UWD),1,in_crosswalk,
United Domestic Workers of America - AFSCME LOCAL 3930,1,in_crosswalk,
United Domestic Workers of America - AFSCME Local 3920,1,in_crosswalk,
United Domestic Workers of America - AFSCME Local 3930 / AFL-CIO,1,in_crosswalk,
"United Domestic Workers of America - AFSCME Local 3930, AFL-CIO",1,in_crosswalk,
United Domestic Workers of America - AFSCME Local 3930/ AFL-CIO,1,in_crosswalk,
United Domestic Workers of America - AFSCME/UDW,1,in_crosswalk,
"United Domestic Workers of America - AFSME Local 3930, AFL-CIO",1,in_crosswalk,
"United Domestic Workers of America - American Federation of State, County and Municipal Employees Local 3930",1,in_crosswalk,
"United Domestic Workers of America - American Federation of State, County, Municipal Employees Local 3930",1,in_crosswalk,
"United Domestic Workers of America - American Federation of State, County, and Municipal Employees Local 3930",1,in_crosswalk,
United Domestic Workers of America / AFSCME Local 3930 / AFL-CIO,1,in_crosswalk,
"United Domestic Workers of America / AFSCME, AFL-CIO",1,in_crosswalk,
"United Domestic Workers of America / American Federation of State, County and Municipal",1,in_crosswalk,
United Domestic Workers of America /AFSCME,1,in_crosswalk,
United Domestic Workers of America /AFSCME Local 3930,1,in_crosswalk,
United Domestic Workers of America Homecare Providers Union,1,in_crosswalk,
United Domestic Workers of America UDW/AFSCME Local 3930,1,in_crosswalk,
"United Domestic Workers of America, American Federation of State, County and Municipal Employees (AFSCME)",1,in_crosswalk,
"United Domestic Workers of America, NUHHCE, AFSCME, AFL-CIO",1,in_crosswalk,
"United Domestic Workers of America, UDW/AFSCME Local",1,in_crosswalk,
"United Domestic Workers of America, UDW/AFSCME Local 3930",1,in_crosswalk,
"United Domestic Workers of America, UDW/AFSCME Local 3930 is the sponsor of this bill. It is also supported by cannabis interests. According to the UDW, the passage of Proposition 64 exemplified California's strong support for a legal cannabis market, one that would promote tax revenue to state and local governments and reduce black market activity. However, UDW maintains, some local governments have either refused to adopt proper licensing frameworks to create such markets or have established strict licensing structures that restrict the legal market from competing with its illegal competition. According to the Secretary of State, 393 out of 538 jurisdictions voted in favor of Proposition 64, yet over two-thirds of the state prohibit even a single cannabis retailer",1,already_routed,narrative_text_mapping_to_orgs.csv
"United Domestic Workers of America- AFSME Local 3930, AFL-CIO",1,in_crosswalk,
"United Domestic Workers of America-AFSME Local 3930, AFL-CIO",1,in_crosswalk,
United Domestic Workers of America-Afscme Local 3930/Afl-Cio,1,in_crosswalk,
"United Domestic Workers of America/AFSCME Local 3930, AFL-CIO",1,in_crosswalk,
United Domestic Workers of America/AFSCME Local 3930/AFL-CIO,1,in_crosswalk,
United Domestic Workers of America/AFSME Local 3930 AFL-CIO,1,in_crosswalk,
"United Domestic Workers of America/American Federation of State, County and Municipal Employees Local 3930",1,in_crosswalk,
United Domestic Workers of American (UDWA),1,in_crosswalk,
United Domestic Workers of American/AFSCME,1,in_crosswalk,
"United Domestic Workers, AFSCME Local 3930, AFL-CIO",1,in_crosswalk,
"United Domestic Workers, American Federation of State, County and Municipal Employees, Local 3930",1,in_crosswalk,
"United Domestic Workers, American Federation of State, County, and Municipal Employees, Local 3930",1,in_crosswalk,
United Domestic Workers-UDW/AFSCME Local 3930,1,in_crosswalk,
"United Domestic Workers/ American Federation of State, County, and Municipal Employees",1,in_crosswalk,
"United Domestic Workers/American Federal of State, County and Municipal Employees Local 3930",1,in_crosswalk,
"United Domestic Workers/American Federation of State, County and Municipal Employees, Local 3930, AFL-CIO",1,in_crosswalk,
United Domestic Workers/afscme Local 3930,1,in_crosswalk,
United Domesticated Workers of America,1,in_crosswalk,
United Dominion,1,in_crosswalk,
United Dominion Realty Trust,1,in_crosswalk,
United Drayage Company,1,in_crosswalk,
"United EMS Workers (AFSCME), AFL-CIO",1,in_crosswalk,
United EMS Workers AFSCME Local 4911,1,in_crosswalk,
"United EMS Workers Local 4911, AFSCME, AFL-CIO",1,in_crosswalk,
"United EMS Workers, AFSCME Local 4911",1,in_crosswalk,
United EMS Workers-AFSCME Local 4911,1,in_crosswalk,
"United Electrical, Radio and Machine Workers of America, Local 1004",1,in_crosswalk,
"United Electrical, Radio and Machine Workers of America, Local 1421",1,in_crosswalk,
"United Electrical, Radio and Machine Workers of America, UE Local",1,in_crosswalk,
"United Electrical, Radio, and Machine Workers of America Western Region",1,in_crosswalk,
United Employee Organizations of Orange County (UEOOC),1,in_crosswalk,
"United Families, Inc",1,in_crosswalk,
United Farm Worker of America,1,in_crosswalk,
United Farm Workers American Federation of State,1,in_crosswalk,
United Farm Workers Foundation,1,in_crosswalk,
"United Farm Workers of America, AFL-CIO (UFW)",1,in_crosswalk,
United Farm Workers of California,1,in_crosswalk,
United Farm workers (UFW),1,in_crosswalk,
United Farmworkers of California,1,in_crosswalk,
United Federation of Small Businesses,1,in_crosswalk,
United Fibers,1,in_crosswalk,
"United Filipino Care Providers and Caregivers, Inc",1,in_crosswalk,
United Filipino&American World War II Veterans,1,in_crosswalk,
"United Filipino&American World War II Veterans, Inc",1,in_crosswalk,
United Fire Fighters of Lodi,1,in_crosswalk,
"United Firefighter of Los Angeles City, Local 112",1,in_crosswalk,
United Firefighters of Los Angeles City (Local 112),1,in_crosswalk,
United Firefighters of Los Angeles City (UFLAC) Local 112,1,in_crosswalk,
"United Firefighters of Los Angeles City, Local",1,in_crosswalk,
"United Firefighters of Los Angeles City, Local 112 (UFLAC)",1,in_crosswalk,
United Food & Commercial Workers (UFCW),1,in_crosswalk,
United Food & Commercial Workers (UFCW) - Region 8 States,1,in_crosswalk,
United Food & Commercial Workers - Western States Conference,1,in_crosswalk,
United Food & Commercial Workers - Western States Council,1,in_crosswalk,
United Food & Commercial Workers 8 - Golden State,1,in_crosswalk,
United Food & Commercial Workers 8 Golden State,1,in_crosswalk,
United Food & Commercial Workers International Union,1,in_crosswalk,
United Food & Commercial Workers Local 588,1,in_crosswalk,
United Food & Commercial Workers Local 870,1,in_crosswalk,
United Food & Commercial Workers Region & States Council,1,in_crosswalk,
United Food & Commercial Workers Union Western States Council,1,in_crosswalk,
"United Food & Commercial Workers Union, Locals 101, 120, 373R, 428, 648, 839, 870",1,already_routed,conjoined_text_mapping_to_orgs.csv
"United Food & Commercial Workers Union, Locals 101, 120,135, 324, 373, 373R, 532 Retirees Club, 839, 1442, 1179, 1179",1,already_routed,conjoined_text_mapping_to_orgs.csv
"United Food & Commercial Workers Union, Western States Council (UFCW)",1,in_crosswalk,
United Food & Commercial Workers Western States Council Utility Workers Union of America,1,already_routed,conjoined_text_mapping_to_orgs.csv
United Food & Commercial Workers Westerns State Council,1,in_crosswalk,
"United Food & Commercial Workers, Local 770",1,in_crosswalk,
"United Food & Commercial Workers, Locals 5 & 648",1,in_crosswalk,
United Food & Commercial Workers-Western States Council,1,in_crosswalk,
United Food & Commerical Workers,1,in_crosswalk,
United Food & Commerical Workers Western States Council,1,in_crosswalk,
United Food and Chemical Workers Union,1,in_crosswalk,
United Food and Commercial International Union-Local 1442,1,in_crosswalk,
United Food and Commercial Workers (DFCW) Western States Council,1,in_crosswalk,
United Food and Commercial Workers (UFCW) - Western States Council,1,in_crosswalk,
United Food and Commercial Workers (UFCW) Union,1,in_crosswalk,
United Food and Commercial Workers (UFCW) Western,1,in_crosswalk,
"United Food and Commercial Workers (UFCW), Local 1442 (Santa Monica)",1,in_crosswalk,
"United Food and Commercial Workers (UFCW), Western States Council",1,in_crosswalk,
United Food and Commercial Workers (WFCW) Western States Council,1,in_crosswalk,
United Food and Commercial Workers - Western,1,in_crosswalk,
United Food and Commercial Workers -Western States Conference,1,in_crosswalk,
United Food and Commercial Workers International,1,in_crosswalk,
United Food and Commercial Workers International Union (UFCW),1,in_crosswalk,
"United Food and Commercial Workers International Union, Distillery, Wine & Allied Workers: Division, Local 45D, Fresno",1,in_crosswalk,
"United Food and Commercial Workers International Union, Local",1,in_crosswalk,
"United Food and Commercial Workers International, Local 1179, Martinez",1,in_crosswalk,
"United Food and Commercial Workers International, Local 1442",1,in_crosswalk,
United Food and Commercial Workers Local,1,already_routed,org_names_partial.csv
United Food and Commercial Workers Region 7 States Council,1,in_crosswalk,
United Food and Commercial Workers Region 8 State Council,1,in_crosswalk,
United Food and Commercial Workers Region Eight Council,1,in_crosswalk,
United Food and Commercial Workers Union (UFCW),1,in_crosswalk,
United Food and Commercial Workers Union - Local 1179,1,in_crosswalk,
United Food and Commercial Workers Union - Western States Council and California Communities United Institute,1,already_routed,conjoined_text_mapping_to_orgs.csv
United Food and Commercial Workers Union Local 1428,1,in_crosswalk,
United Food and Commercial Workers Union Region & States Council,1,in_crosswalk,
United Food and Commercial Workers Union Region 8 States: Council,1,in_crosswalk,
"United Food and Commercial Workers Union, Local",1,already_routed,org_names_partial.csv
"United Food and Commercial Workers Union, Local 1167",1,in_crosswalk,
"United Food and Commercial Workers Union, Local 1442",1,in_crosswalk,
"United Food and Commercial Workers Union, Local 448",1,in_crosswalk,
"United Food and Commercial Workers Union, Region 8",1,in_crosswalk,
"United Food and Commercial Workers Union, West Angeles Community Development Corporation",1,already_routed,conjoined_text_mapping_to_orgs.csv
"United Food and Commercial Workers Union, Western States Conference",1,in_crosswalk,
"United Food and Commercial Workers Union, Western States Council (UFCW)",1,in_crosswalk,
"United Food and Commercial Workers Union, Western States Council : Unite Here",1,already_routed,conjoined_text_mapping_to_orgs.csv
"United Food and Commercial Workers Union, Western States Council Worksafe",1,already_routed,conjoined_text_mapping_to_orgs.csv
"United Food and Commercial Workers Union, Western states Council",1,in_crosswalk,
"United Food and Commercial Workers Union, Westerns States",1,in_crosswalk,
United Food and Commercial Workers Western States Council (UFCW) and other labor organizations write that they,1,already_routed,narrative_text_mapping_to_orgs.csv
"United Food and Commercial Workers union, Western States Council",1,in_crosswalk,
"United Food and Commercial Workers, Local 5",1,in_crosswalk,
"United Food and Commercial Workers, Region 8 States: Council",1,in_crosswalk,
"United Food and Commercial Workers, Western States",1,in_crosswalk,
"United Food and Commercial Workers, Western States Counci",1,in_crosswalk,
"United Food and Commercial Workers, Western States Council (UFCW)",1,in_crosswalk,
United Food and Commercial Workers-AFL-CIO,1,in_crosswalk,
United Food and Commercial Workers-Region 8,1,in_crosswalk,
United Food and Commercial Workers-Western State Conference,1,in_crosswalk,
United Food and Commercial Workers-Western States Council,1,in_crosswalk,
"United Food and Commercial Workes, Western States Council",1,in_crosswalk,
United Food and Commercial workers region 8 States,1,in_crosswalk,
"United Food and Commercial works Union, Western States Council",1,in_crosswalk,
"United Food and Commercial, Workers Western States Council",1,in_crosswalk,
"United Food nad Commercial Workers, Western States Council",1,in_crosswalk,
United Foods Commercial Workers,1,in_crosswalk,
"United For Life, San Francisco Chapter",1,in_crosswalk,
United Friend of the Children,1,in_crosswalk,
United Friends of Children (UFC),1,in_crosswalk,
United Frontier,1,in_crosswalk,
United Fruit and Commercial Workers,1,in_crosswalk,
United Fuel Gas Co. v. Kentucky R. Commission (1929),1,already_routed,org_names_invalid.csv
United Gateway Insurance Services,1,in_crosswalk,
United Glass Company,1,in_crosswalk,
United Gospel Outreach (UGO),1,in_crosswalk,
United Guarantee Credit Insurance Company,1,in_crosswalk,
United HERE Local 11,1,in_crosswalk,
United Health Care Professionals,1,in_crosswalk,
United Health Center-Corporate Office,1,in_crosswalk,
United Healthcare (UHC) and CAHP,1,already_routed,conjoined_text_mapping_to_orgs.csv
"United Healthcare Services, INC",1,in_crosswalk,
"United Healthcare Services, Inc",1,in_crosswalk,
"United Healthcare Workers, SEIU",1,in_crosswalk,
United Here,1,in_crosswalk,
"United Here International Union, AFL-CIO",1,in_crosswalk,
United Here Local 11,1,in_crosswalk,
"United Here! Local 11 AFL-CIO, CLC",1,in_crosswalk,
United Hindu Coalition of Cc,1,in_crosswalk,
United Home Care,1,in_crosswalk,
"United Home Care, Jackson",1,in_crosswalk,
"United Homeowners Association, Inc",1,in_crosswalk,
United Homeowners' Association II,1,in_crosswalk,
United Hospital Associated,1,in_crosswalk,
United Hospital Association (Los Angeles),1,in_crosswalk,
United Hospital Association and Sharp Healthcare,1,already_routed,conjoined_text_mapping_to_orgs.csv
"United Hospital Association, California Firefighters, Orange County Medical Association",1,already_routed,conjoined_text_mapping_to_orgs.csv
United Houndsmen of Ca,1,in_crosswalk,
"United Humane Society, Barstow",1,in_crosswalk,
United Hydrogen,1,in_crosswalk,
United Hypnotherapists of California,1,in_crosswalk,
United Independent Taxi Association,1,in_crosswalk,
United Indian Health Services Inc,1,in_crosswalk,
"United Indian Health Services, INC",1,in_crosswalk,
United Insurance Company of America,1,in_crosswalk,
United Japanese Christian Church,1,in_crosswalk,
