org_name,bills_supported
"For those who are interested in stemming the tide of criminal firearm use, we share a common desire, and GOC",2
"For stale-dated warrant claims, the Controller must confirm the check was",2
"For providers to remain financially stable and available to Californians, particularly during a time when patients are forced to come to California, displaced by cruel restrictions in other",2
"For example, if a judge",2
"Finally, the Coalition",2
FDA continuously monitors information relating to the safety of all food and color additives and,2
Expanding the use of moneys in the Abortion Practical,2
"Every year, nearly 30 teens under 18 die from work injuries in the United",2
"Education Insights Center Policy Brief, ""California's Maze of Student Information: Education Data Systems Leave Critical Questions Unanswered,"" August",2
Education Code Section 44270 needs to be modified to increase professional equity for OTs and PTs and ultimately,2
Despite student parents' advocates continually requesting institutions to track this data in order to have better information for designing and providing,2
Despite Grubhub's,2
"Currently, 18",2
Council of Autism Service Providers writes,2
Cosponsors jointly write,2
"Consumer Federation of California, sponsor of the bill",2
Consumer Federation of California and supported by other consumer and legal aid groups,2
"Communications Workers of America, District 9, sponsor of the bill",2
"Communication Workers of America, District 9 (CWA D9), sponsor of the bill",2
"Cohen, who",2
Coalition cites that the Centers for Disease Control and Prevention,2
Co-location recognizes that quality early care and education is both a critical source,2
Co-locating child care centers with multi-family housing developments and other community amenities is a promising strategy,2
"Classy further seeks ""clarification and distinction between the two main types of 'peer-to-peer charitable fundraising'"" and",2
City of Santa Monica strongly,2
"City of Costa Mesa, in support of the bill",2
Children's advocates and advocates for deaf children,2
Chamber also,2
"Center for Biological Diversity, and a group of environmental and public health organizations",2
California's diverse communities include about 25% of the United,2
California's continued investment in and reliance on SELPAs demonstrate confidence in the quality and effectiveness of,2
California should not charge interest on government-owed child,2
California has adopted ambitious climate goals... Achieving these targets will require,2
California can achieve a more equitable system,2
"California Transportation Commission, who",2
California Teachers Association writes the following,2
"California TGI Policy Alliance, which includes various organizations advocating for TGI consumers, including Translatin@ Coalition, California TGI Intersex Policy Alliance, and TGI Justice Project",2
"California State Association of Counties (CSAC) write ""CSAC",2
California Society of Addiction Medicine (CSAM) states,2
California School Nurses Organization indicates,2
"California Public Defenders Association, in support of the bill",2
California Psychological Association to establish basic safety standards for children,2
California Professional Firefighters to expand a current law exemption to mandatory reporting of motor vehicle accidents for certain public safety professionals,2
"California League of Conservation Voters, in support of the bill",2
"California Labor Federation, sponsor of the bill",2
"California Labor Federation, co-sponsor of the bill",2
California Labor Federation writes,2
"California Judges Association, sponsor of the bill",2
"California Immigrant Welfare Collaborative, including",2
"California IATSE Council, co-sponsor of the bill",2
"California Forestry Association, in support of the bill",2
California Federation of Teachers: GOVERNOR'S VETO MESSAGE,2
"California Federation of Labor, sponsor of the bill",2
"California Building Industry Association, in support of the bill",2
California Association of County Treasurers and Tax Collectors to improve administration of the property tax law,2
"California Association for Area Agencies on Aging, the sponsor of the bill",2
CWA D9 workers have witnessed their call centers -- those that,2
CTA does not,2
CSU Cozen O'Connor Report and UC campus websites,2
CPhA writes,2
CNA also objects to features of telehealth that it,2
CLTCOA also,2
CHA further,2
CDCR now,2
CDCR further,2
CBHA also,2
CAFP concludes that access to these community,2
"But, with a current homeless population of 151,278 (nearly one-fifth of the total homeless population in the United",2
Breathe California further,2
Both of these are hindered by the aggressive pursuit of child,2
Board of Pharmacy writes,2
Board appreciates,2
Because of the proposed project's complexity and aggressive delivery schedule needed,2
Azerbaijan has been a long-standing and reliable partner of the United,2
"Attewell, Glase, and McFadden (2001) examined 16 studies published between 1987 and 1998, using data from Australia, Canada, the United Kingdom, and the United",2
"At a time when families are struggling financially due to the impact of the COVID-19 pandemic, CCC",2
Assuming a 10% increase in PFL care-related,2
"Association indicates that ""Efforts led by Senator Dianne Feinstein (D-CA)",2
Assembly Committee on Business and Professions as part of its review of the authorities and activities of the boards and bureaus under DCA,2
Assembly Committee on Business and Professions as part of its oversight and regulation of the Bureau,2
"As the days pass, stolen rental cars can be taken over the United",2
As the bill analysis,2
As the City of Selma seeks to continue to reach our Regional Housing Needs Allocation (RHNA) goals and,2
As sensational,2
"As previously mentioned, the studies cited are irrelevant given that they were conducted years prior and over a dozen new",2
"As a matter of policy, statutes of limitations recognize that when",2
Arguments in Opposition Unless Amended The California Chamber of Commerce,2
Arguments in Opposition The Right to Life League,2
Arguments in Opposition The Department of Finance (DOF),2
Arguments in Opposition The Civil Justice Association of California (CJAC),2
Arguments in Opposition The California Family Council,2
Arguments in Opposition The California Chamber of Commerce (Chamber),2
Arguments in Opposition The American Recyclable Plastic Bag Alliance (ARPBA),2
Arguments in Opposition Right to Life League,2
Arguments in Opposition Opposition,2
"Arguments in Opposition In opposition, the Right to Life League",2
"Arguments in Opposition In opposition to the bill, the California Chamber of Commerce, along with a number of other business organizations",2
Arguments in Opposition Catalysts for Local Control,2
Arguments in Opposition America's Physician Groups (APG),2
"Arguments in Opposition 6Beds, an association of almost 2,000 small RCFEs",2
"Among other things, the American Federation of State, County and Municipal Employees, AFL-CIO",2
Americans for Safe Access (ASA) writes the following,2
"Sonoma Clean Power, sponsor of the bill",1
Social Compassion in Legislation (SCIL) writes the following,1
Sober (Lowenthal) continued,1
Small Business Majority's recent opinion polling found an overwhelming majority of 83% of California small business owners,1
Several studies,1
Several other organizations make similar statements,1
Several additional letters were received,1
Several PDHC providers and the Pediatric Day Health Care Coalition write,1
"Services Employees International Union California State Council (SEIU California), sponsor of the bill",1
Services Agency's record management program has,1
Service Employees International Union Nurse Alliance to improve the complaint,1
"Service Employees International Union (SEIU), Local 1000, represents 96,000 public employees statewide and",1
"Service Employees International Union (SEIU), Local 1000, represents 95,000 public employees statewide and",1
Service Employees International Union (SEIU) represents the Bar's employees and it,1
"Service Employees International Union (SEIU) Local 1000, which represents the attorney and non-attorney employees of the State Bar",1
"Senior Legislature, which",1
Senate Insurance Committee is the sponsor,1
Senate Appropriations Committee rightly noted that courts have upheld convictions for general threats that don't name specific individuals-undermining,1
Senate Appropriations Committee analysis,1
"Self-Help Coalition of Counties"", a coalition of 17 transportation authorities that levy local add-on sales taxes",1
"Self-Help Coalition of Counties"", a coalition of 17 transportation authorities that levy T/U taxes",1
Self Storage Association This organization,1
School in Palm Desert that contracted out for its,1
School District to use up to 10 percent of its,1
"Savers Value Village, sponsor of the bill",1
Santa Clara Valley Water District in order to obtain state authorization for the Upper Guadalupe River flood control project,1
"Santa Clara Valley Transportation Authority (VTA), with support from Alameda County, there will likely be other locals who want to address their representation issues",1
Santa Clara County Board of Supervisors to allow the county's public hospital,1
"San Jose State University, several Members of the School of Social Work",1
San Joaquin Valley have been identified since the enactment of SB 5,1
San Gabriel Water Quality Authority to update and streamline some of the provisions of the Act,1
San Francisco State University: GOVERNOR'S VETO MESSAGE,1
"Santa Barbara District Attorney, in support of the bill",1
Santa Barbara County Board of Supervisors (SBCBOS) writes,1
Santa Barbara Channel Foundation [to prior version of bill,1
San SB 371 (Escutia) Francisco State University,1
San Mateo County Child Care Partnership Council and permits the county to suspend certain state laws regarding subsidized child care eligibility and fees,1
San Francisco City Mayor London Breed and City Attorney David Chiu write in a joint letter,1
San Francisco Bay Conservation and Development Commission in order to provide additional funds for conservation activities associated with the San Francisco Bay,1
San Francisco Bar Pilots Association to both increase the pilotage charges imposed on the owners of larger vessels,1
San Diego Unified is proud to have 25 designated Purple Star Schools recognized for their efforts,1
San Diego Unified also holds annual military resource fairs to help new military families connect,1
San Diego Unified School District: GOVERNOR'S VETO MESSAGE,1
San Diego Unified School District (SDUSD) and social justice groups,1
San Diego District Attorney's Office to improve the clarity and consistency of current law on elder and dependent adult abuse reporting,1
"San Diego County, which",1
San Diego County and various cities in San,1
San Diego County Water Authority to update reporting requirements under the Urban Water Management Planning Act,1
San Diego County Water Authority has removed their former,1
San Diego County District Attorney's Office is pleased,1
A broad coalition of boat and equipment manufacturers,2
A broad array of health care and public safety stakeholders,2
A 2018 analysis of United,2
"95,000 homeless youth are currently living on the streets of California and about 60% of youth being served are either self-emancipating from a foster",2
"4) At the time this analysis was prepared, there was no opposition formally",2
2021 Budget Act also set aside $300 million General Fund beginning in 2022-23,2
Alliance for Children's Rights writes,2
APG also,2
ACLU further,2
ACFLS also strongly,2
AAP-CA strongly,2
youth workforce development and job opportunities but also decrease the number of available corpsmembers who can readily assist communities in need,1
youth advocacy organizations,1
yet essential,1
years of underinvestment has meant that SNPAOs barely had the resources,1
"years of cuts to state government, supervisors, managers and confidential",1
years of age or older,1
"years in state prison and/or a fine of up to $250,000",1
"years beginning on July 1, 2002",1
years 1990-91 through 1995-96 that may be discovered in,1
"year."" The 2015-16 Budget Act did not address estate recovery",1
year-round school eligibility requirements for state incentive,1
"year, and executions on hold to court order, overcrowding will continue",1
"year, about $250,000 in penalties are assessed on local agencies for",1
year's bill was focused on those school districts which,1
year on contract public defense attorneys for involuntary medication hearings,1
"year is $245,000. The compensation limit is only applicable to persons",1
year history using state contracting,1
year funding for TSCN for its local traffic safety programs and is a,1
wrote the following,1
written support received by committee,1
"written statement of charges, or whenever an interrogation focuses on",1
"writing that ""CDA",1
writing in a joint letter about their strong,1
"writes, ""The ordinance allowed us to 'get tough' with backyard breeders and force them to alter their animals and thereby reduce the numbers",1
writes the following to explain their,1
"writes that they ""strongly",1
writes that some health plans and insurers,1
writes that although current law,1
writes in a,1
writes Assembly Bill 897 seeks to encourage and,1
write to express our strong,1
write the following to explain the need for and their,1
"write ""CalETC fully",1
writ of habeas corpus based on ineffective counsel. Rocha was released on,1
wrap manufacturers sell these products in flavored varieties including,1
worth of housing,1
world-renowned environment and the public who benefits from it,1
"works to improve the coordination of enforcement activities, and to",1
works projects,1
working with to,1
working poor families attain economic self-sufficiency and equalize access to child care across counties. The average,1
working or whether other,1
working in those casinos and withdrawing their cash benefits from,1
working adult,1
workgroup to review parental,1
"workforce. To that end, I am instructing all professional and occupational licensing boards to review their requirements for",1
workforce services to the people of California,1
"workforce investment areas and boards, by this legislation, are already",1
workforce data and development priorities,1
"workers, firefighters, physicians, coroners, and clergy. Mandated",1
"workers, and provides that workers may form and join a labor",1
workers relate to those workers in hospitals and psychiatric facilities. There is no direct evidence,1
workers due to the high-risk environment in which they work,1
workers can choose to be certified,1
worked on language that would resolve the concerns expressed about the prior version of the bill. The prior opposition has been removed,1
"work, go to school, see the doctor, and visit with family and friends",1
work together to identify legal work for which an outside firm is,1
work off leash in the course of their duties and their handlers cannot be,1
work in a state hospital where 50% or more of the clients are sent by,1
women considering ovarian stimulation and oocyte retrieval are capable of informed decision making as to the risks of compensated participation in research,1
witnesses testified to hearing four to six gunshots and none testified to,1
without the aid of the State Controller or other audit experts to examine,1
without regard to reasonable state and federal time,1
without psychological,1
without diminishing the quality of program,1
without coverage by the time they have left the hospital and are in need of a device to replace a limb,1
without any notice at all. The sponsors,1
without any corresponding requirement for providers to utilize or share the material. CAHP,1
within this MOE,1
within their workflow. According to CoverMyMeds,1
"within prison walls. Additionally, cell phones allow inmates to",1
within 30 days of a well-child assessment. MRMIB staff,1
"withdrawing funds from gambling establishments and adult venues ""amounts",1
"with their rights and obligations, which leaves them",1
"with their own money and registers that weapon in their own name, they",1
with the state. PPAC also notes the existing transfer agreement,1
with the state and local agencies to develop the parameters of effective community based programs,1
"with the state and federal constitution and court rulings. Last year, California's Fourth Circuit Court of Appeals-arguably the state's most",1
"with the practical, tailored approach that I",1
with the likely result of no additional,1
with the law if the penalties for violations are lower than the cost of compliance. Supporters further,1
"with the distinguished and arduous role of 'watchdog' of public office, with the potential to uncover substantive opportunities for improvements",1
with the best information upon which to make its acquisition decisions,1
with the additional 90 days of state funded case management,1
with the Million Mom March,1
with the Department of Industrial Relations and the Legislature in assessing trade initiatives and negotiations and to continue State efforts to advise,1
"with the Committee on City Accounting Procedures, to prescribe for",1
with the California Workforce Investment Board to ensure that,1
with switching to reusable bags,1
with sufficient funds,1
"with state laws that require hunters, and others, to",1
with respect to amendments D,1
with repayment satisfied by extra minutes of instruction,1
with remaining ongoing costs for additional information technology staff and operations,1
"with re-entry back into society. As a result, there will be a better",1
"with overseeing San Bernardino county, the largest geographical county, with 18,000 employees and two million residents, is difficult under",1
"with over 80,000 songs from the 1960s to the present, for just $300. The unauthorized sale of such items displaces multiple legitimate retail",1
with no evidence whatsoever,1
"with many small employers, are facing the increasingly",1
"with last year's benefit increase, leaving a surplus",1
"with innovation, encourages investment in research conducted at the state's public universities, and positions the state to better convert",1
with health insurance find their lives and their credit,1
with guidelines,1
with exhaust systems has serious air quality and public health,1
"with different language, thereby posing a possible",1
with consequences for all workers who depend on and,1
with companies who help,1
with children while improving program administration,1
with breast cancer eligible for an independent review for,1
with appropriate amplification as soon as possible to,1
with an interest in a real estate transaction from inappropriately,1
with an annual safety inspection. I already signed SB 109 this year that,1
with almost 30,1
with all types of Internet companies and application developers so that,1
with additional resources to help accommodate the expanded Medi-Cal,1
with additional protections,1
with a,1
with RN 120885,1
with Handicaps,1
"with DOI that ""? at age 70, consumers become incapable of managing their own business affairs."" People are",1
"with Canadian and Mexican ports, as well as American ports. Supporters",1
with 97% of California dental offices closing completely or seeing patients only for emergencies in the initial months of the 2020 shutdown. Now that most dental offices are back to practicing,1
with 'on or about the person,1
"wish to set a precedent for statutory deferral of lease payments on portable classrooms, when a",1
wish to renew contracts or accept new patients,1
"wiretap law to conform with federal law"" as it existed at the time",1
window in recognition that some providers may be,1
"will, even if they have failed to discharge their legal",1
will work with the Senator to make that happen,1
will streamline the request process by allowing people the option to,1
"will result in present value costs of $1.1 billion, reducing the surplus to $3.4 billion. In addition, STRS wants to implement a statewide health program",1
will result in losing it,1
will reduce the chance that a family will be,1
will provide they time need to find stable employment sufficient,1
will provide critical,1
will pay providers directly if the insured wishes them to,1
"will not alter their practice, except that now a party will have to",1
will lead to increased economic activity in California,1
will improve understanding by consumers of their rights and options related to filing complaints with the DOC concerning,1
will improve communication between patients and providers,1
will help initiate and promote safe and sound,1
will help,1
will have administrative authority for more economic development related,1
will grow even wider. The enactment of SB 300 will fix this unfortunate,1
will extend compensation restrictions to all other local agency,1
will ensure that the Board of Parole Hearings gives appropriate,1
will ensure that,1
will cut off those streams of revenue and place all programs dependent on,1
will control emissions from approximately 60% of diesel engines in,1
will continue to enjoy the level of services called,1
will compromise patient care as physicians and employees start,1
will be used to fund an actuarial error associated,1
will be revenue and cost neutral for hospitals and local law enforcement,1
"will allow for more thorough investigations, enhance public service and alleviate the burden of grand jury service",1
"will allow ""the child",1
will add to the anguish and fear they experience when they,1
will accomplish this by reducing excessively high-cost,1
wildlife and its habitat,1
widowed and hold the proceeds of their spouses' life insurance policies,1
why there are so many Labrador Retrievers and lab mixes being killed in,1
why have CDCR administer a youth parole program? Under,1
whose lives have been destabilized by eviction or loss of a home. AB 264,1
whose efforts the,1
whom the plan delegates claims payment responsibilities,1
wholehearted,1
who writes,1
who write,1
who would benefit from faster,1
who receive the payments,1
"who recanted were credible, and that the remaining witness who",1
who perform the bulk of Realignment duties,1
who paid the excess tax. They,1
who need them,1
who must provide multiple types,1
who may be the victim of a data breach. They,1
who is eligible for the loan programs. Extending,1
who have been granted limited immigration status do,1
who has served 10 years in prison for a crime committed as a juvenile to,1
who first became members or participants in a qualified retirement system,1
who come into regular contact with children in the course of their,1
who are then burdened with added administrative responsibilities,1
who are marching,1
who are looking for employment,1
who are culturally and linguistically sensitive to the needs of the immigrant community. They,1
who already pay local governments for fire protection and may make voters,1
while state,1
while securing appropriate services and,1
while saving their families and the state money on special,1
while other states are also pursuing measures of this type,1
while operational considerations are important,1
while most participants in the CalFed program will,1
while maintaining flexibility,1
while it,1
while at school and did not arrive at the doctor's office,1
while also providing the state with a well-funded regulatory system that addresses off-reservation impacts of tribal gaming and provides economic,1
while also providing the CDE with valuable perspectives to ensure that resources are efficiently allocated to implement existing laws and better,1
while allowing these areas to be used for hunting,1
which write,1
which would result in less child,1
which would largely duplicate existing programs for,1
which would,1
which will help,1
which will have bi-partisan,1
which will enhance the educational experience of SDSU student-athletes and,1
which we know the authors firmly,1
which view nonprofit conservation organizations as DFG's partners,1
which unfairly delays plans to make investments in infrastructure and capital improvements,1
which undermines the prosecution's entire case and points unerringly to,1
which tightens up the process for certifying emotional,1
"which this country began and has flourished, [and] AB 1001",1
which they are in dire need,1
which the Court found does not shield disability payments from seizure under an otherwise valid child,1
which represents over $110 million in product and,1
which represents industry,1
which provides emergency room patients with access to medically assisted treatment and,1
which provides beneficiaries non-medical,1
which parents can safely surrender their newborns may not significantly,1
which makes it imperative that they allocate funds and time to provide adequate,1
which makes it even more difficult to obtain financing for those projects,1
which law to enforce when dealing with medical marijuana: federal or,1
which is why we,1
which is why I cannot,1
which is very similar to the process already used by the CTC,1
which includes the following member organizations: Air Force Sergeants Association,1
which impede the Medical Board's investigators from their,1
which have sparked thousands of calls to poison centers across the U.S. These drugs contain synthetic chemicals that are similar to,1
which ensure effective interregional planning that,1
which disadvantages organizations that are working,1
which could have substantial economic,1
which could,1
which can trigger civil and criminal liability. Section 2087 provides them assurances that pure accidental take will not be the impetus for liability. As a result,1
which can be allocated to their Home-To-School,1
which avoid the introduction of toxic materials,1
which assists counties,1
which are key to digital navigation technical,1
which allows small producers that may not have the means to purchase new equipment to replace their more-polluting equipment with cleaner equipment. As of September 2022,1
which all write,1
which accredits schools of naturopathic medicine,1
whether or not it is prudent for the state to invest millions of dollars,1
whether mediation was a precondition to an employee organization's,1
whether direct,1
whether care recommended by a physician is provided to an,1
whether a public safety message delivered by mail during the waiting,1
"whether a person is an SVP does not concur, the Director of DMH appoints",1
whereby plans and insurers would be obligated to pay any claim upfront,1
where they present a threat to public and environmental health,1
where they may realize the treatment is unaffordable and may abandon the medication altogether. According to CCC,1
where they live,1
where the veteran's only means of paying,1
"where the mortgage guaranty insurers are domiciled. In this regard, it",1
where psychiatric patients are removed from the general ED population,1
"where no probation is sentenced, does not contain a parallel 'interests",1
where NPs are more likely to practice. The shortage is reflected in Latino,1
when they want it,1
when there are many competing needs and limited funds available,1
when their contract is substantially changed. The sponsors,1
when the magazine is removed the gun will not fire,1
"when the construction of high-speed rail gets underway, the project is not",1
when plans and their subcontractors fail to pay emergency,1
when low precipitation coupled with longer,1
"when looking at an individual's criminal history information (rap sheet), we have not been able to answer that seemingly simple question. This has",1
when interested parties attempt to exercise due diligence by verifying the legitimacy of an LLC via the Secretary of State's online database,1
when faced with renewing their coverage. They,1
when deciding to change the rules shaping their relationship,1
when a public agency implements service,1
"what those rules will be, creating a level playing field for everyone",1
what new and different information would be revealed,1
what decisions they can,1
"were tried together and on December 4, 1997, a jury found all three",1
were to arrive on my desk next year in an amended form,1
were required to,1
were opposed to the requirement that all criminal actions,1
"were entitled to receive by law while plans, medical",1
were engaging in the sale of unsafe handguns to persons who were not,1
were convicted of murder and attempted murder and are still in prison,1
were actually received on the provisions of the bill as,1
"went on to bred, and so on. Ask the breeders if they pay income taxes on",1
well-crafted and should be considered a model for other similar local,1
well below the national average for generating,1
"well as practicing specialists has been declining, and that adding",1
well as more sophisticated and high-risk offenders for probation,1
"welfare reform indicates evidence of a ""chilling effect"" on",1
welfare reform and the continuing entrance of women into,1
welfare for work and,1
welfare department and local providers of services to,1
"weight"" to evidence of IPBE",1
websites. The Superintendent of Public Instruction has,1
weapons to the party were convicted of murder and attempted murder and are still in prison. Nine witnesses,1
weapon owners who pose a threat to public safety. APPS,1
weaken existing incentives for fraud and deceit,1
we've heard from scores of wineries regarding the importance of this law in helping,1
we write as sponsors in support of AB 1168 (Gipson) that continues the existing moratorium on card club expansion to the year 2030,1
we will have policies in place,1
we will continue,1
we urge the committee,1
we urge,1
we think having a designated slot for a neurologist is appropriate and,1
we strongly urge you,1
we should be investing in community-based solutions that address the underlying systemic issues driving exploitation and,1
we respectfully urge your colleagues in the Legislature,1
we respectfully request your,1
we respectfully request that AB 1248 be amended to ensure counties are fully reimbursed for costs and incorporate more robust statutory and technical assistance,1
we resoundingly sponsor and,1
we request your,1
we recommend and,1
we proudly,1
we offered to take an approach based on common sense and flexibility,1
we need,1
we must plan for them. A key component of this planning consists of developing clear standards to guide water use during protracted dry periods,1
we may all more rapidly purge our sites of offenders registered in California,1
we know that for our formerly incarcerated clients appropriate training and,1
we have yet to see evidence,1
we have carefully considered the privacy and data protection issues incumbent with direct-to-consumer genetic testing services and we,1
we ensure that organizations calling themselves 'Children's Advocacy Centers' are providing quality services,1
we contend that the ability to suspend or expel a student does not mutually exclude the provision,1
we can create a strong network of comprehensive,1
we believe,1
we are worried SB 379 in its current form puts too heavy a mandate on local cities without offering adequate resources - such,1
we are seeing the vulnerabilities in this system as producers,1
we are pleased to express our strong,1
we are pleased to communicate our,1
we are concerned that AB 39,1
we are collectively pleased,1
we are aware of the serious disparity that exists in the way African,1
we agree that 'it is a matter of equity and economic justice that we,1
"way when the violent incident occurred. Unfortunately, this leaves out",1
way to handle human remains. Some supporters also,1
"watershed program, in order to ensure that watershed planning is science",1
"water log data. In addition, supporters refute opponent's security",1
"water from the Delta, as well as the Chamber of Commerce and a few other",1
water and therefore should not be subject to water supply assessment,1
wastes money and endangers the public. Evidence based research recognized,1
waste disposal amnesty days,1
waste,1
was unable to offer an opinion about whether the federal government would agree to expand the 30 day,1
was passed by voters in November 2004,1
was much discussion at the time the law was enacted as to,1
was directly related or a result of the battering experience. AB 1593,1
was clearly made on a limited-term basis,1
was also not part of the agreement that was made back in 2004 in which,1
wars with or retaliatory actions by other states or nations,1
warrants an appropriation is needed to reissue the payment,1
warrant,1
wants the protections of the prior,1
want to encourage patrons to withdraw cash to facilitate their gambling,1
"waivers, which would apply to any school district within",1
"waiver for both school districts that dropped below the ""super-minimum"" as well as school districts that dropped",1
wagering opportunities will be facilitated by an increase in clerk,1
"wagered in California would stay in the state for commissions, purses, breeder's awards, and state license fees",1
w)e strongly,1
vulnerable to employer abuse,1
voters in 2014,1
vote of the people. This measure does not include such a provision,1
vote of the people. On numerous bills attempting to raise fees for,1
Salinas Valley Chamber of Commerce writes,1
Sacramento LGBT Center writes,1
Sacramento AIDS Foundation to increase AIDS awareness and fund AIDS prevention services,1
STRS staff is recommending that the STRS Board adopt a,1
SOS further,1
SFUSD Board of Education unanimously passed a resolution,1
SEIU California and the California Medical Association (CMA) write jointly,1
SEIU California (SEIU) writes,1
SCAG is pleased to offer our,1
SB requiring the Board of Corrections in collaboration,1
"SB 44 Page 3 The County Clerks Association reports that each duplicate assessment creates two additional hours of staff work to handle, which the California State Association of Counties",1
SACRS as an omnibus technical bill,1
"Rural County Representatives of California, in support of the bill",1
"Roberts Enterprise Development Fund and San Francisco Jewish Vocational Services, co-sponsors of the bill state, ""California Workforce Development Board (CWDB) research",1
Riverside Transportation Commission and according to the sponsor is supported by the county,1
transparency advocacy group Media Alliance writes,1
Riverside County Transportation Commission in order to become eligible for potential future intercity rail funding allocations for the rail corridor between Los Angeles,1
Riverside County Flood Control and Water Conservation District to obtain state authorization for a project,1
Responsibility for eradication efforts must be borne,1
"Resources Conservation and Development Commission (CEC), in consultation with other state agencies, to",1
"Researched and compiled from various sources by the Assembly Committee on Jobs, Economic Development, and the Economy",1
Research shows that incarcerated individuals who,1
Research on extreme sentence lengths offers little to no,1
Research by the American Academy of Pediatrics (AAP),1
"Representative of these organizations' sentiments, the Pacific Justice Institute",1
"Representative of the coalition, the State Water Contractors, a ground of Southern California water agencies receiving water from the State Water Project",1
"Representative of the coalition, the American Federation of State, County, and Municipal Employees",1
Relations Commission (ERCOM) to further ensure each board's,1
"Related bill: SB 1627 would place the Board within the Business, Transportation and Housing Agency. Also requires the Bureau of State",1
Regional center review of services and,1
"Regarding the O'Connor Hospital project, the County",1
Reforming the DHCS audit,1
Reform Network (TURN) and others,1
"Recently, the Interpreters Guild of America (IGA), which",1
Offender Parole Board required each year from four to,1
OSHPD to make technical,1
OC Action strongly,1
Quest Diagnostics Several individuals According to the Assembly Business and Professions analysis of the bill,1
Public safety groups including the Los Angeles County Professional Peace Officers Association and Deputy Sheriffs also,1
Public policy is better served by allowing members to,1
Public Rights Division also,1
"Public Health Advocates, a co-sponsor of the bill",1
Public Affairs Council and other industry and labor organizations,1
"Proponents, including the Peace Officers Research Association",1
"Proponents, including the California Taxpayers Association",1
Program from grades K-6 to K-12,1
"Professional associations, not a state licensing",1
"Northern California Tribal Chairman's Association, including the following tribes",1
"Nevada and Utah write ""The AAA Clubs",1
Plug In America strongly,1
Planning and Conservation League and a number of environmental organizations,1
Physicians and Dentists (UAPD) states in support that this,1
Personal Insurance Federation of California to increase the availability of information about CEA decisions released to the public,1
"Per the National Council on State Legislatures, as of 2018, 21",1
Per Senate Health and Human Services Committee analysis of 4/30/03,1
"Nevada & Utah write ""The AAA Clubs",1
Neighborhood networks work locally in economically disadvantaged communities to coordinate with private and public sector partners and integrate services that,1
Natural Resources Defense Council (NRDC) to establish a more comprehensive system for measuring the volume of water used to irrigate large urban landscapes in California,1
"Nationwide Auction Systems (Nationwide), which",1
National Notary Association writes,1
"National Health Law Program, which write that Medi-Cal plays a crucial role in providing mental health services in California",1
National Federation of the Blind in order to ensure,1
to local agencies to appoint and,1
"to license and regulate commercial trappers, consistent with licensing and regulation of many other commercial services",1
"to legal counsel, many of whom live in the Bay Area. Death penalty cases",1
"to its particular portfolio of investments, have become the primary",1
"to increase the weight limit on buses that can operate on state highways, given the increase in vehicle weight that has occurred in recent years",1
"to include reasons other than misconduct, such as reasons of incompetence and negligence, when performing investigations subsequent to incidents and reports of misconduct",1
to impose within the one year statute. The Supreme Court held that the police department need only inform the subject officer that it has,1
"to identify, audit, and issue reports on any local government agency",1
"to human trafficking. The final product was the report, also known as the ""Safe State"" report",1
to house condemned inmates at any prison facility equipped with Level IV,1
to hire the people they are training for employment,1
to hire six new staff,1
to hire a consultant,1
to have the Fund set up in advance of increases in state and local,1
to go through a time-consuming and therefore expensive experimentation,1
to get information,1
to generate sufficient revenues,1
to further,1
to fund a CRIA unless the local agency providing those services adopts a,1
to fraud and is a gross misuse of taxpayer's dollars and reduces the amount of resources available for Californians that struggle to make ends meet,1
"to fine-tune the language in PC 1405(g), which establishes the threshold",1
"to finance core infrastructure needs such as roadways, sewers, and street lighting. This is a shift that I cannot support",1
to federal charter. Although recently this trend has,1
to express their,1
to establish and staff the Charter Authorizing,1
to establish and,1
to ensure their ability to participate in those proceedings,1
"to ensure the physical safety of all students, but the protection",1
to ensure that its existence and,1
to ensure prohibited persons do not possess guns. To enforce laws,1
"to ensure our success and, ultimately, the success of public safety realignment",1
"to enhance their learning ability, I cannot support",1
to enforce the federal drug laws. (Internal citation omitted).' This,1
to educate the general public on the State's Native Americans,1
to do so.' This means that the original intent of Government Code Section,1
to disclose to the public and to the communities they,1
"to diminish, we anticipate the disparity between the users and the pilots",1
to develop strategies for addressing community needs,1
to develop and issue instructional guidance,1
to determine the average salary of public sector,1
to create the California Health Service Corps Loan,1
to create an investment authority by entering into a Joint Powers,1
to counties statewide for county social worker time spent engaged in intensive family finding and,1
to convene and,1
to contract with between,1
to continue to provide quality health care services on the low reimbursement rates and that the legislature last year and this year provided the rate increases to address this,1
to conduct a review and analysis of admission,1
"to comply with parole conditions. It also diminishes the quality and intensity of parole supervision, because parole officers know they have",1
to complement our ongoing,1
"to charge ratio. However, from time to time, hospitals make sweeping",1
to better management of the funds generated from commercial salmon stamp sales,1
"to benefit health care coverage purchasers and patients, has turned into a market situation in which a",1
to believe that a flexible product and a single premium,1
to be utilized by the California start-up companies for demonstration of their emerging technologies,1
"to be adopted by August 1, 2001",1
to be a problem until the CDCR has flexibility to move condemned inmates,1
to attain complete treatment services in venues that are outside of the systems that currently respond and without shame of a criminal record,1
"to assist any one city, including the City of Lynwood, in developing its local economic development",1
to annex urbanized islands which is inconsistent with state and local,1
to an important policy established in Senate Bill 813,1
to amend its regulation to allow churches to continue to provide,1
"to allow access for non-investigative functions, i.e., background checks",1
to allow a court to order the preservation of assets and property owned,1
